Cobb	97429	77.42	28414	22.58	0	0	69015	54.84	125843
Coffee	4200	61.47	2633	38.53	0	0	1567	22.93	6833
Colquitt	5815	64.45	3208	35.55	0	0	2607	28.89	9023
Columbia	12294	76.74	3727	23.26	0	0	8567	53.47	16021
Cook	1860	55.19	1510	44.81	0	0	350	10.39	3370
Coweta	7981	68.62	3650	31.38	0	0	4331	37.24	11631
Crawford	1298	47.70	1423	52.30	0	0	-125	-4.59	2721
Crisp	2895	57.63	2128	42.37	0	0	767	15.27	5023
Dade	2750	70.51	1150	29.49	0	0	1600	41.03	3900
Dawson	1322	67.28	643	32.72	0	0	679	34.55	1965
Decatur	4134	60.88	2656	39.12	0	0	1478	21.77	6790
DeKalb	104697	57.52	77329	42.48	0	0	27368	15.04	182026
Dodge	2765	52.39	2513	47.61	0	0	252	4.77	5278
Dooly	1435	45.40	1726	54.60	0	0	-291	-9.21	3161
Dougherty	16920	56.73	12904	43.27	0	0	4016	13.47	29824
Douglas	12428	73.98	4371	26.02	0	0	8057	47.96	16799
Early	2239	59.98	1494	40.02	0	0	745	19.96	3733
Echols	453	66.62	227	33.38	0	0	226	33.24	680
Effingham	4266	67.49	2055	32.51	0	0	2211	34.98	6321
Elbert	3366	55.77	2670	44.23	0	0	696	11.53	6036
Emanuel	3920	61.46	2458	38.54	0	0	1462	22.92	6378
Evans	1601	57.30	1193	42.70	0	0	408	14.60	2794
Fannin	4159	67.91	1965	32.09	0	0	2194	35.83	6124
Fayette	12575	81.47	2861	18.53	0	0	9714	62.93	15436
Floyd	15437	63.50	8873	36.50	0	0	6564	27.00	24310
Forsyth	6841	75.04	2275	24.96	0	0	4566	50.09	9116
Franklin	2549	58.10	1838	41.90	0	0	711	16.21	4387
Fulton	95149	43.11	125567	56.89	0	0	-30418	-13.78	220716
Gilmer	2972	70.66	1234	29.34	0	0	1738	41.32	4206
Glascock	827	72.29	317	27.71	0	0	510	44.58	1144
Glynn	11724	64.07	6574	35.93	0	0	5150	28.15	18298
Gordon	5566	68.10	2607	31.90	0	0	2959	36.20	8173
Grady	3886	63.22	2261	36.78	0	0	1625	26.44	6147
Greene	1599	44.53	1992	55.47	0	0	-393	-10.94	3591
Gwinnett	54749	79.48	14139	20.52	0	0	40610	58.95	68888
Habersham	4647	68.62	2125	31.38	0	0	2522	37.24	6772
Hall	15076	67.01	7421	32.99	0	0	7655	34.03	22497
Hancock	644	23.39	2109	76.61	0	0	-1465	-53.21	2753
Haralson	3945	67.06	1938	32.94	0	0	2007	34.12	5883
Harris	3138	59.95	2096	40.05	0	0	1042	19.91	5234
Hart	2842	53.24	2496	46.76	0	0	346	6.48	5338
Heard	1492	64.81	810	35.19	0	0	682	29.63	2302
Henry	9142	69.06	4096	30.94	0	0	5046	38.12	13238
Houston	14255	60.71	9226	39.29	0	0	5029	21.42	23481
Irwin	1330	59.51	905	40.49	0	0	425	19.02	2235
Jackson	4202	60.73	2717	39.27	0	0	1485	21.46	6919
Jasper	1431	56.05	1122	43.95	0	0	309	12.10	2553
Jeff_Davis	2233	61.80	1380	38.20	0	0	853	23.61	3613
Jefferson	2999	51.57	2816	48.43	0	0	183	3.15	5815
Jenkins	1399	55.80	1108	44.20	0	0	291	11.61	2507
Johnson	1733	59.11	1199	40.89	0	0	534	18.21	2932
Jones	3401	55.01	2781	44.99	0	0	620	10.03	6182
Lamar	2198	57.80	1605	42.20	0	0	593	15.59	3803
Lanier	852	53.48	741	46.52	0	0	111	6.97	1593
Laurens	7181	56.76	5471	43.24	0	0	1710	13.52	12652
Lee	2972	69.83	1284	30.17	0	0	1688	39.66	4256
Liberty	3229	53.53	2803	46.47	0	0	426	7.06	6032
Lincoln	1357	54.89	1115	45.11	0	0	242	9.79	2472
Long	1099	57.39	816	42.61	0	0	283	14.78	1915
Lowndes	10437	62.86	6167	37.14	0	0	4270	25.72	16604
Lumpkin	1991	64.21	1110	35.79	0	0	881	28.41	3101
McDuffie	3284	62.08	2006	37.92	0	0	1278	24.16	5290
McIntosh	1512	45.71	1796	54.29	0	0	-284	-8.59	3308
Macon	1515	37.54	2521	62.46	0	0	-1006	-24.93	4036
Madison	3768	69.04	1690	30.96	0	0	2078	38.07	5458
Marion	846	47.08	951	52.92	0	0	-105	-5.84	1797
Meriwether	3195	52.73	2864	47.27	0	0	331	5.46	6059
Miller	1348	71.93	526	28.07	0	0	822	43.86	1874
Mitchell	2737	49.51	2791	50.49	0	0	-54	-0.98	5528
Monroe	2420	52.51	2189	47.49	0	0	231	5.01	4609
Montgomery	1365	58.96	950	41.04	0	0	415	17.93	2315
Morgan	2301	57.31	1714	42.69	0	0	587	14.62	4015
Murray	3521	68.10	1649	31.90	0	0	1872	36.21	5170
Muscogee	23816	53.34	20835	46.66	0	0	2981	6.68	44651
Newton	5810	63.16	3389	36.84	0	0	2421	26.32	9199
Oconee	3471	70.29	1467	29.71	0	0	2004	40.58	4938
Oglethorpe	2122	63.15	1238	36.85	0	0	884	26.31	3360
Paulding	6048	69.77	2621	30.23	0	0	3427	39.53	8669
Peach	2652	44.05	3369	55.95	0	0	-717	-11.91	6021
Pickens	2801	67.82	1329	32.18	0	0	1472	35.64	4130
Pierce	1978	56.86	1501	43.14	0	0	477	13.71	3479
Pike	1855	60.66	1203	39.34	0	0	652	21.32	3058
Polk	5435	62.49	3262	37.51	0	0	2173	24.99	8697
Pulaski	1509	51.17	1440	48.83	0	0	69	2.34	2949
Putnam	1830	57.80	1336	42.20	0	0	494	15.60	3166
Quitman	361	42.42	490	57.58	0	0	-129	-15.16	851
Rabun	2191	63.36	1267	36.64	0	0	924	26.72	3458
Randolph	1578	52.04	1454	47.96	0	0	124	4.09	3032
Richmond	29869	58.48	21208	41.52	0	0	8661	16.96	51077
Rockdale	10121	75.46	3291	24.54	0	0	6830	50.92	13412
Schley	614	60.37	403	39.63	0	0	211	20.75	1017
Screven	2583	59.65	1747	40.35	0	0	836	19.31	4330
Seminole	1636	54.79	1350	45.21	0	0	286	9.58	2986
Spalding	8571	63.73	4878	36.27	0	0	3693	27.46	13449
Stephens	4057	64.10	2272	35.90	0	0	1785	28.20	6329
Stewart	805	38.10	1308	61.90	0	0	-503	-23.81	2113
Sumter	4607	55.29	3725	44.71	0	0	882	10.59	8332
Talbot	778	34.24	1494	65.76	0	0	-716	-31.51	2272
Taliaferro	318	36.64	550	63.36	0	0	-232	-26.73	868
Tattnall	3641	65.08	1954	34.92	0	0	1687	30.15	5595
Taylor	1292	49.09	1340	50.91	0	0	-48	-1.82	2632
Telfair	1980	49.14	2049	50.86	0	0	-69	-1.71	4029
Terrell	1744	52.18	1598	47.82	0	0	146	4.37	3342
Thomas	6427	61.41	4039	38.59	0	0	2388	22.82	10466
Tift	4429	61.81	2736	38.19	0	0	1693	23.63	7165
Toombs	4470	65.21	2385	34.79	0	0	2085	30.42	6855
Towns	1960	66.06	1007	33.94	0	0	953	32.12	2967
Treutlen	1086	56.30	843	43.70	0	0	243	12.60	1929
Troup	9340	63.92	5272	36.08	0	0	4068	27.84	14612
Turner	1329	51.14	1270	48.86	0	0	59	2.27	2599
Twiggs	1143	39.44	1755	60.56	0	0	-612	-21.12	2898
Union	1914	63.25	1112	36.75	0	0	802	26.50	3026
Upson	4803	62.01	2943	37.99	0	0	1860	24.01	7746
Walker	10734	68.22	5000	31.78	0	0	5734	36.44	15734
Walton	4995	66.81	2481	33.19	0	0	2514	33.63	7476
Ware	5547	55.57	4435	44.43	0	0	1112	11.14	9982
Warren	1087	46.35	1258	53.65	0	0	-171	-7.29	2345
Washington	2887	48.76	3034	51.24	0	0	-147	-2.48	5921
Wayne	3698	60.31	2434	39.69	0	0	1264	20.61	6132
Webster	402	42.95	534	57.05	0	0	-132	-14.10	936
Wheeler	833	51.84	774	48.16	0	0	59	3.67	1607
White	2369	68.49	1090	31.51	0	0	1279	36.98	3459
Whitfield	11957	69.35	5284	30.65	0	0	6673	38.70	17241
Wilcox	1218	50.12	1212	49.88	0	0	6	0.25	2430
Wilkes	1837	53.67	1586	46.33	0	0	251	7.33	3423
Wilkinson	1756	45.52	2102	54.48	0	0	-346	-8.97	3858
Worth	2910	63.33	1685	36.67	0	0	1225	26.66	4595
Totals	1068722	60.17	706628	39.79	743	0.04	362094	20.39	1776093
