Clinch	1084	60.56	706	39.44	0	0	378	21.12	1790
Cobb	20863	55.62	16647	44.38	1	0.00	4216	11.24	37511
Coffee	4392	61.76	2719	38.24	0	0	1673	23.52	7111
Colquitt	6493	71.67	2563	28.29	4	0.04	3930	43.38	9060
Columbia	2575	64.33	1428	35.67	0	0	1147	28.66	4003
Cook	2058	60.62	1337	39.38	0	0	721	21.24	3395
Coweta	3656	49.62	3712	50.38	0	0	-56	-0.76	7368
Crawford	957	56.96	723	43.04	0	0	234	13.92	1680
Crisp	3337	65.52	1756	34.48	0	0	1581	31.04	5093
Dade	1378	52.84	1227	47.05	3	0.12	151	5.79	2608
Dawson	639	40.67	932	59.33	0	0	-293	-18.66	1571
Decatur	5060	71.55	2011	28.44	1	0.01	3049	43.11	7072
DeKalb	49448	57.10	37154	42.90	0	0	12294	14.20	86602
Dodge	3285	58.03	2376	41.97	0	0	909	16.06	5661
Dooly	1662	53.05	1471	46.95	0	0	191	6.10	3133
Dougherty	12776	70.88	5248	29.12	0	0	7528	41.76	18024
Douglas	3315	57.00	2501	43.00	0	0	814	14.00	5816
Early	2398	75.67	771	24.33	0	0	1627	51.34	3169
Echols	399	68.44	184	31.56	0	0	215	36.88	583
Effingham	2676	79.74	680	20.26	0	0	1996	59.48	3356
Elbert	1887	37.30	3172	62.70	0	0	-1285	-25.40	5059
Emanuel	3311	59.23	2279	40.77	0	0	1032	18.46	5590
Evans	1572	66.30	799	33.70	0	0	773	32.60	2371
Fannin	3433	54.77	2834	45.21	1	0.02	599	9.56	6268
Fayette	1349	59.98	896	39.84	4	0.18	453	20.14	2249
Floyd	9849	52.85	8750	46.95	37	0.20	1099	5.90	18636
Forsyth	1471	46.64	1682	53.33	1	0.03	-211	-6.69	3154
Franklin	864	23.84	2758	76.10	2	0.06	-1894	-52.26	3624
Fulton	73205	43.90	93540	56.09	11	0.01	-20335	-12.19	166756
Gilmer	2167	50.09	2159	49.91	0	0	8	0.18	4326
Glascock	836	86.19	134	13.81	0	0	702	72.38	970
Glynn	7341	56.22	5712	43.75	4	0.03	1629	12.47	13057
Gordon	2317	41.55	3260	58.45	0	0	-943	-16.90	5577
Grady	2983	61.25	1887	38.75	0	0	1096	22.50	4870
Greene	1093	28.83	2698	71.17	0	0	-1605	-42.34	3791
Gwinnett	6823	50.42	6705	49.55	3	0.02	118	0.87	13531
Habersham	1595	31.84	3412	68.12	2	0.04	-1817	-36.28	5009
Hall	4296	34.90	8003	65.01	11	0.09	-3707	-30.11	12310
Hancock	925	46.27	1074	53.73	0	0	-149	-7.46	1999
Haralson	3129	58.85	2186	41.11	2	0.04	943	17.74	5317
Harris	2166	69.74	940	30.26	0	0	1226	39.48	3106
Hart	1166	27.00	3142	72.77	10	0.23	-1976	-45.77	4318
Heard	807	43.18	1061	56.77	1	0.05	-254	-13.59	1869
Henry	3125	46.58	3583	53.41	1	0.01	-458	-6.83	6709
Houston	6532	60.53	4258	39.46	1	0.01	2274	21.07	10791
Irwin	2017	73.16	740	26.84	0	0	1277	46.32	2757
Jackson	1664	29.62	3953	70.38	0	0	-2289	-40.76	5617
Jasper	1075	55.90	848	44.10	0	0	227	11.80	1923
Jeff_Davis	1875	71.56	745	28.44	0	0	1130	43.12	2620
Jefferson	2950	70.15	1253	29.80	2	0.05	1697	40.35	4205
Jenkins	1509	62.43	908	37.57	0	0	601	24.86	2417
Johnson	1940	73.99	682	26.01	0	0	1258	47.98	2622
Jones	1805	56.67	1380	43.33	0	0	425	13.34	3185
Lamar	1570	50.30	1548	49.60	3	0.10	22	0.70	3121
Lanier	719	52.10	661	47.90	0	0	58	4.20	1380
Laurens	5457	58.76	3828	41.22	2	0.02	1629	17.54	9287
Lee	1041	81.01	244	18.99	0	0	797	62.02	1285
Liberty	1458	39.73	2212	60.27	0	0	-754	-20.54	3670
Lincoln	943	72.76	353	27.24	0	0	590	45.52	1296
Long	246	15.55	1336	84.45	0	0	-1090	-68.90	1582
Lowndes	6811	60.95	4363	39.04	1	0.01	2448	21.91	11175
Lumpkin	855	41.81	1189	58.14	1	0.05	-334	-16.33	2045
Macon	1723	61.56	1076	38.44	0	0	647	23.12	2799
Madison	1190	33.70	2341	66.30	0	0	-1151	-32.60	3531
Marion	719	66.27	365	33.64	1	0.09	354	32.63	1085
McDuffie	2657	70.27	1124	29.73	0	0	1533	40.54	3781
McIntosh	795	39.99	1193	60.01	0	0	-398	-20.02	1988
Meriwether	2250	48.14	2423	51.84	1	0.02	-173	-3.70	4674
Miller	1658	85.82	274	14.18	0	0	1384	71.64	1932
Mitchell	3265	73.17	1197	26.83	0	0	2068	46.34	4462
Monroe	1665	51.33	1578	48.64	1	0.03	87	2.69	3244
Montgomery	1409	61.61	878	38.39	0	0	531	23.22	2287
Morgan	1485	47.31	1654	52.69	0	0	-169	-5.38	3139
Murray	1064	30.44	2426	69.41	5	0.14	-1362	-38.97	3495
Muscogee	21025	62.81	12446	37.18	3	0.01	8579	25.63	33474
Newton	2678	42.52	3620	57.48	0	0	-942	-14.96	6298
Oconee	1241	53.63	1073	46.37	0	0	168	7.26	2314
Oglethorpe	1126	56.58	864	43.42	0	0	262	13.16	1990
Paulding	1914	43.23	2513	56.77	0	0	-599	-13.54	4427
Peach	1970	55.40	1585	44.57	1	0.03	385	10.83	3556
Pickens	1955	50.32	1930	49.68	0	0	25	0.64	3885
Pierce	1981	66.86	982	33.14	0	0	999	33.72	2963
Pike	1064	52.94	946	47.06	0	0	118	5.88	2010
Polk	3282	41.86	4555	58.10	3	0.04	-1273	-16.24	7840
Pulaski	1768	64.86	953	34.96	5	0.18	815	29.90	2726
Putnam	1196	54.02	1018	45.98	0	0	178	8.04	2214
Quitman	377	62.11	230	37.89	0	0	147	24.22	607
Rabun	551	23.48	1796	76.52	0	0	-1245	-53.04	2347
Randolph	1656	63.18	962	36.70	3	0.11	694	26.48	2621
Richmond	21481	61.32	13545	38.67	3	0.01	7936	22.65	35029
Rockdale	1503	43.25	1972	56.75	0	0	-469	-13.50	3475
Schley	577	60.48	377	39.52	0	0	200	20.96	954
Screven	2260	60.98	1446	39.02	0	0	814	21.96	3706
Seminole	1294	75.19	427	24.81	0	0	867	50.38	1721
Spalding	4763	46.56	5466	53.44	0	0	-703	-6.88	10229
Stephens	1371	28.24	3483	71.76	0	0	-2112	-43.52	4854
Stewart	1037	73.39	373	26.40	3	0.21	664	46.99	1413
Sumter	3774	68.61	1727	31.39	0	0	2047	37.22	5501
Talbot	679	51.99	627	48.01	0	0	52	3.98	1306
Taliaferro	337	34.92	628	65.08	0	0	-291	-30.16	965
Tattnall	3264	66.45	1648	33.55	0	0	1616	32.90	4912
Taylor	1372	55.55	1097	44.41	1	0.04	275	11.14	2470
Telfair	1914	50.55	1872	49.45	0	0	42	1.10	3786
Terrell	1921	77.15	569	22.85	0	0	1352	54.30	2490
Thomas	6306	65.94	3257	34.06	0	0	3049	31.88	9563
Tift	4650	67.04	2286	32.96	0	0	2364	34.08	6936
Toombs	3543	67.77	1685	32.23	0	0	1858	35.54	5228
Towns	1140	46.88	1289	53.00	3	0.12	-149	-6.12	2432
Treutlen	722	35.15	1331	64.80	1	0.05	-609	-29.65	2054
Troup	5277	46.66	6032	53.34	0	0	-755	-6.68	11309
Turner	1672	69.93	719	30.07	0	0	953	39.86	2391
Twiggs	1178	59.98	786	40.02	0	0	392	19.96	1964
Union	1473	40.83	2135	59.17	0	0	-662	-18.34	3608
Upson	3103	48.61	3275	51.30	6	0.09	-172	-2.69	6384
Walker	5939	52.09	5454	47.84	8	0.07	485	4.25	11401
Walton	2874	54.99	2350	44.97	2	0.04	524	10.02	5226
Ware	4948	48.81	5189	51.19	0	0	-241	-2.38	10137
Warren	1070	73.59	384	26.41	0	0	686	47.18	1454
Washington	2296	55.63	1830	44.34	1	0.02	466	11.29	4127
Wayne	3619	62.39	2182	37.61	0	0	1437	24.78	5801
Webster	457	76.04	144	23.96	0	0	313	52.08	601
Wheeler	849	46.42	980	53.58	0	0	-131	-7.16	1829
White	840	35.55	1520	64.33	3	0.13	-680	-28.78	2363
Whitfield	4546	38.27	7330	61.70	4	0.03	-2784	-23.43	11880
Wilcox	1794	66.59	900	33.41	0	0	894	33.18	2694
Wilkes	1652	53.48	1437	46.52	0	0	215	6.96	3089
Wilkinson	2172	69.28	963	30.72	0	0	1209	38.56	3135
Worth	3157	78.55	862	21.45	0	0	2295	57.10	4019
Totals	616584	54.12	522556	45.87	195	0.02	94028	8.25	1139335
