McDuffie	271	70.03	9	2.33	106	27.39	1	0.26	165	42.64	387
McIntosh	118	92.19	2	1.56	8	6.25	0	0.00	110	85.94	128
Meriwether	882	88.20	26	2.60	91	9.10	1	0.10	791	79.10	1000
Miller	200	78.13	2	0.78	6	2.34	48	18.75	194	75.78	256
Milton	320	72.07	17	3.83	107	24.10	0	0.00	213	47.97	444
Mitchell	917	82.91	30	2.71	140	12.66	19	1.72	777	70.25	1106
Monroe	786	88.51	9	1.01	93	10.47	0	0.00	693	78.04	888
Montgomery	854	85.49	52	5.21	93	9.31	0	0.00	761	76.18	999
Morgan	575	87.65	24	3.66	57	8.69	0	0.00	518	78.96	656
Murray	366	47.47	68	8.82	307	39.82	30	3.89	59	7.65	771
Muscogee	1817	85.35	51	2.40	102	4.79	159	7.47	1715	80.55	2129
Newton	840	89.27	57	6.06	43	4.57	1	0.11	783	83.21	941
Oconee	208	53.47	1	0.26	180	46.27	0	0.00	28	7.20	389
Oglethorpe	503	81.79	33	5.37	79	12.85	0	0.00	424	68.94	615
Paulding	426	37.30	32	2.80	684	59.89	0	0.00	-258	-22.59	1142
Pickens	324	34.80	190	20.41	417	44.79	0	0.00	-93	-9.99	931
Pierce	408	69.39	83	14.12	97	16.50	0	0.00	311	52.89	588
Pike	751	81.63	34	3.70	134	14.57	1	0.11	617	67.07	920
Polk	706	54.90	36	2.80	539	41.91	5	0.39	167	12.99	1286
Pulaski	1080	95.07	17	1.50	39	3.43	0	0.00	1041	91.64	1136
Putnam	460	96.64	6	1.26	10	2.10	0	0.00	450	94.54	476
Quitman	112	87.50	7	5.47	9	7.03	0	0.00	103	80.47	128
Rabun	327	71.24	12	2.61	119	25.93	1	0.22	208	45.32	459
Randolph	559	84.70	57	8.64	44	6.67	0	0.00	502	76.06	660
Richmond	1871	77.44	177	7.33	234	9.69	134	5.55	1637	67.76	2416
Rockdale	434	85.77	11	2.17	61	12.06	0	0.00	373	73.72	506
Schley	212	89.83	3	1.27	20	8.47	1	0.42	192	81.36	236
Screven	460	74.07	21	3.38	138	22.22	2	0.32	322	51.85	621
Spalding	736	91.20	26	3.22	45	5.58	0	0.00	691	85.63	807
Stephens	409	84.33	15	3.09	61	12.58	0	0.00	348	71.75	485
Stewart	452	94.96	17	3.57	7	1.47	0	0.00	435	91.39	476
Sumter	1004	95.62	24	2.29	19	1.81	3	0.29	980	93.33	1050
Talbot	446	82.44	8	1.48	87	16.08	0	0.00	359	66.36	541
Taliaferro	242	83.74	7	2.42	40	13.84	0	0.00	202	69.90	289
Tattnall	592	69.89	18	2.13	234	27.63	3	0.35	358	42.27	847
Taylor	342	74.84	17	3.72	98	21.44	0	0.00	244	53.39	457
Telfair	695	94.69	20	2.72	19	2.59	0	0.00	675	91.96	734
Terrell	608	92.68	29	4.42	19	2.90	0	0.00	579	88.26	656
Thomas	1012	81.48	47	3.78	176	14.17	7	0.56	836	67.31	1242
Tift	427	65.49	0	0.00	189	28.99	36	5.52	238	36.50	652
Toombs	327	77.30	20	4.73	75	17.73	1	0.24	252	59.57	423
Towns	230	43.48	89	16.82	206	38.94	4	0.76	24	4.54	529
Troup	1441	93.94	16	1.04	75	4.89	2	0.13	1366	89.05	1534
Turner	385	74.18	25	4.82	75	14.45	34	6.55	310	59.73	519
Twiggs	307	95.05	3	0.93	13	4.02	0	0.00	294	91.02	323
Union	319	48.11	88	13.27	256	38.61	0	0.00	63	9.50	663
Upson	445	75.42	7	1.19	138	23.39	0	0.00	307	52.03	590
Walker	771	54.64	215	15.24	404	28.63	21	1.49	367	26.01	1411
Walton	885	73.81	40	3.34	274	22.85	0	0.00	611	50.96	1199
Ware	972	88.77	54	4.93	39	3.56	30	2.74	918	83.84	1095
Warren	262	76.83	11	3.23	67	19.65	1	0.29	195	57.18	341
Washington	920	82.51	28	2.51	167	14.98	0	0.00	753	67.53	1115
Wayne	380	89.83	14	3.31	25	5.91	4	0.95	355	83.92	423
Webster	139	97.89	2	1.41	1	0.70	0	0.00	137	96.48	142
White	152	55.68	11	4.03	110	40.29	0	0.00	42	15.38	273
Whitfield	761	55.55	106	7.74	437	31.90	66	4.82	324	23.65	1370
Wilcox	525	92.11	15	2.63	29	5.09	1	0.18	496	87.02	570
Wilkes	657	89.39	3	0.41	68	9.25	7	0.95	589	80.14	735
Wilkinson	335	92.54	10	2.76	17	4.70	0	0.00	318	87.85	362
Worth	500	84.18	12	2.02	77	12.96	5	0.84	423	71.21	594
Totals	93087	76.63	5191	4.27	21985	18.10	1207	0.99	71102	58.53	121470
