County DEM_NUM DEM_PCT GOP_NUM GOP_PCT CON_NUM CON_PCT Margin_NUM Margin_PCT Total_NUM 
Hidalgo	22110	65.50	11563	34.25	83	0.25	10547	31.25	33756
Hill	5130	76.61	1557	23.25	9	0.13	3573	53.36	6696
Hockley	4049	70.63	1674	29.20	10	0.17	2375	41.43	5733
Hood	1661	79.59	423	20.27	3	0.14	1238	59.32	2087
Hopkins	4133	73.14	1518	26.86	0	0.00	2615	46.28	5651
Houston	3681	68.60	1675	31.22	10	0.19	2006	37.38	5366
Howard	6083	64.94	3272	34.93	12	0.13	2811	30.01	9367
Hudspeth	438	65.86	224	33.68	3	0.45	214	32.18	665
Hunt	6567	66.47	3302	33.42	10	0.10	3265	33.05	9879
Hutchinson	4625	46.25	5358	53.58	17	0.17	-733	-7.33	10000
Irion	351	63.82	199	36.18	0	0.00	152	27.64	550
Jack	1594	65.22	847	34.66	3	0.12	747	30.56	2444
Jackson	2775	70.22	1168	29.55	9	0.23	1607	40.67	3952
Jasper	3600	65.02	1919	34.66	18	0.33	1681	30.36	5537
Jeff_Davis	304	63.47	174	36.33	1	0.21	130	27.14	479
Jefferson	44584	60.58	28771	39.09	239	0.32	15813	21.49	73594
Jim_Hogg	1375	89.87	152	9.93	3	0.20	1223	79.94	1530
Jim_Wells	6849	77.50	1988	22.50	0	0.00	4861	55.00	8837
Johnson	6381	66.18	3251	33.72	10	0.10	3130	32.46	9642
Jones	3622	73.62	1295	26.32	3	0.06	2327	47.30	4920
Karnes	3178	76.08	993	23.77	6	0.14	2185	52.31	4177
Kaufman	4766	71.20	1922	28.71	6	0.09	2844	42.49	6694
Kendall	970	44.64	1200	55.22	3	0.14	-230	-10.58	2173
Kenedy	115	78.77	30	20.55	1	0.68	85	58.22	146
Kent	563	83.04	115	16.96	0	0.00	448	66.08	678
Kerr	2894	51.60	2706	48.25	8	0.14	188	3.35	5608
Kimble	862	62.33	520	37.60	1	0.07	342	24.73	1383
King	180	84.11	34	15.89	0	0.00	146	68.22	214
Kinney	439	73.91	155	26.09	0	0.00	284	47.82	594
Kleberg	4568	73.32	1652	26.52	10	0.16	2916	46.80	6230
Knox	1773	80.01	439	19.81	4	0.18	1334	60.20	2216
Lamar	6303	70.78	2594	29.13	8	0.09	3709	41.65	8905
Lamb	4318	68.01	2022	31.85	9	0.14	2296	36.16	6349
Lampasas	2224	74.88	744	25.05	2	0.07	1480	49.83	2970
La_Salle	988	81.52	223	18.40	1	0.08	765	63.12	1212
Lavaca	4031	73.07	1480	26.83	6	0.11	2551	46.24	5517
Lee	1884	67.07	923	32.86	2	0.07	961	34.21	2809
Leon	2373	78.52	642	21.24	7	0.23	1731	57.28	3022
Liberty	5357	64.88	2884	34.93	16	0.19	2473	29.95	8257
Limestone	3777	71.77	1478	28.08	8	0.15	2299	43.69	5263
Lipscomb	589	43.57	763	56.43	0	0.00	-174	-12.86	1352
Live_Oak	1423	63.93	795	35.71	8	0.36	628	28.22	2226
Llano	1727	72.44	655	27.47	2	0.08	1072	44.97	2384
Loving	46	58.23	32	40.51	1	1.27	14	17.72	79
Lubbock	22057	55.89	17372	44.02	34	0.09	4685	11.87	39463
Lynn	2281	75.28	745	24.59	4	0.13	1536	50.69	3030
McCulloch	2100	76.06	655	23.72	6	0.22	1445	52.34	2761
McLennan	28429	72.25	10892	27.68	25	0.06	17537	44.57	39346
McMullen	267	60.27	175	39.50	1	0.23	92	20.77	443
Madison	1298	66.74	644	33.11	3	0.15	654	33.63	1945
Marion	1372	59.57	927	40.25	4	0.17	445	19.32	2303
Martin	892	68.77	402	30.99	3	0.23	490	37.78	1297
Mason	941	61.30	590	38.44	4	0.26	351	22.86	1535
Matagorda	4143	63.20	2407	36.72	5	0.08	1736	26.48	6555
Maverick	2113	79.41	545	20.48	3	0.11	1568	58.93	2661
Medina	3408	68.27	1583	31.71	1	0.02	1825	36.56	4992
Menard	588	59.70	397	40.30	0	0.00	191	19.40	985
Midland	8646	41.96	11906	57.78	53	0.26	-3260	-15.82	20605
Milam	4368	76.51	1334	23.37	7	0.12	3034	53.14	5709
Mills	1228	71.27	495	28.73	0	0.00	733	42.54	1723
Mitchell	2420	76.61	737	23.33	2	0.06	1683	53.28	3159
Montague	3746	77.14	1106	22.78	4	0.08	2640	54.36	4856
Montgomery	4989	60.87	3167	38.64	40	0.49	1822	22.23	8196
Moore	2393	57.54	1762	42.37	4	0.10	631	15.17	4159
Morris	2366	65.83	1218	33.89	10	0.28	1148	31.94	3594
Motley	678	67.53	324	32.27	2	0.20	354	35.26	1004
Nacogdoches	4524	60.17	2976	39.58	19	0.25	1548	20.59	7519
Navarro	6811	76.08	2139	23.89	3	0.03	4672	52.19	8953
Newton	2211	74.82	738	24.97	6	0.20	1473	49.85	2955
Nolan	3540	68.58	1610	31.19	12	0.23	1930	37.39	5162
Nueces	40426	74.10	14048	25.75	84	0.15	26378	48.35	54558
Ochiltree	920	33.61	1814	66.28	3	0.11	-894	-32.67	2737
Oldham	397	59.25	269	40.15	4	0.60	128	19.10	670
Orange	9390	60.02	6216	39.73	39	0.25	3174	20.29	15645
Palo_Pinto	3791	68.42	1748	31.55	2	0.04	2043	36.87	5541
Panola	2608	47.97	2818	51.83	11	0.20	-210	-3.86	5437
Parker	5270	70.66	2175	29.16	13	0.17	3095	41.50	7458
Parmer	1556	55.99	1216	43.76	7	0.25	340	12.23	2779
Pecos	2068	59.55	1393	40.11	12	0.35	675	19.44	3473
Polk	2492	67.35	1199	32.41	9	0.24	1293	34.94	3700
Potter	12850	52.62	11505	47.11	64	0.26	1345	5.51	24419
Presidio	1156	72.80	431	27.14	1	0.06	725	45.66	1588
Rains	893	76.46	272	23.29	3	0.26	621	53.17	1168
Randall	6016	43.34	7843	56.50	22	0.16	-1827	-13.16	13881
Reagan	614	60.08	406	39.73	2	0.20	208	20.35	1022
Real	487	65.55	255	34.32	1	0.13	232	31.23	743
Red_River	3391	72.86	1257	27.01	6	0.13	2134	45.85	4654
Reeves	2340	65.09	1251	34.80	4	0.11	1089	30.29	3595
Refugio	2319	75.02	772	24.98	0	0.00	1547	50.04	3091
Roberts	198	40.00	297	60.00	0	0.00	-99	-20.00	495
Robertson	3350	78.88	895	21.07	2	0.05	2455	57.81	4247
Rockwall	1305	74.36	445	25.36	5	0.28	860	49.00	1755
Runnels	2645	64.01	1480	35.82	7	0.17	1165	28.19	4132
Rusk	6528	54.25	5488	45.61	17	0.14	1040	8.64	12033
Sabine	1801	80.76	428	19.19	1	0.04	1373	61.57	2230
San_Augustine	1173	60.46	760	39.18	7	0.36	413	21.28	1940
San_Jacinto	1680	82.92	343	16.93	3	0.15	1337	65.99	2026
San_Patricio	7176	76.47	2188	23.32	20	0.21	4988	53.15	9384
San_Saba	1859	81.64	418	18.36	0	0.00	1441	63.28	2277
Schleicher	514	56.92	388	42.97	1	0.11	126	13.95	903
Scurry	3381	65.82	1741	33.89	15	0.29	1640	31.93	5137
Shackelford	934	65.59	487	34.20	3	0.21	447	31.39	1424
Shelby	3487	61.06	2220	38.87	4	0.07	1267	22.19	5711
Sherman	462	42.31	629	57.60	1	0.09	-167	-15.29	1092
Smith	12474	48.97	12960	50.88	38	0.15	-486	-1.91	25472
Somervell	641	75.06	210	24.59	3	0.35	431	50.47	854
Starr	4056	85.53	678	14.30	8	0.17	3378	71.23	4742
Stephens	1753	61.00	1119	38.94	2	0.07	634	22.06	2874
Sterling	243	63.28	140	36.46	1	0.26	103	26.82	384
Stonewall	978	81.57	219	18.27	2	0.17	759	63.30	1199
Sutton	694	66.03	357	33.97	0	0.00	337	32.06	1051
Swisher	2410	74.61	815	25.23	5	0.15	1595	49.38	3230
Tarrant	97092	62.98	56593	36.71	473	0.31	40499	26.27	154158
Taylor	13366	59.09	9220	40.76	34	0.15	4146	18.33	22620
Terrell	364	55.32	294	44.68	0	0.00	70	10.64	658
Terry	3034	65.50	1592	34.37	6	0.13	1442	31.13	4632
Throckmorton	883	78.14	247	21.86	0	0.00	636	56.28	1130
Titus	3528	67.60	1687	32.32	4	0.08	1841	35.28	5219
Tom_Green	9767	59.40	6664	40.53	12	0.07	3103	18.87	16443
Travis	44058	68.89	19838	31.02	62	0.10	24220	37.87	63958
Trinity	1654	68.12	763	31.43	11	0.45	891	36.69	2428
Tyler	1818	59.86	1216	40.04	3	0.10	602	19.82	3037
Upshur	4027	64.31	2222	35.48	13	0.21	1805	28.83	6262
Upton	958	59.73	636	39.65	10	0.62	322	20.08	1604
Uvalde	2358	54.51	1963	45.38	5	0.12	395	9.13	4326
Val_Verde	3555	72.52	1346	27.46	1	0.02	2209	45.06	4902
Van_Zandt	4047	71.30	1614	28.44	15	0.26	2433	42.86	5676
Victoria	8141	65.83	4201	33.97	25	0.20	3940	31.86	12367
Walker	2877	64.86	1557	35.10	2	0.05	1320	29.76	4436
Waller	2167	68.82	980	31.12	2	0.06	1187	37.70	3149
Ward	2221	56.17	1730	43.75	3	0.08	491	12.42	3954
Washington	2938	59.21	2019	40.69	5	0.10	919	18.52	4962
Webb	10073	90.08	1094	9.78	15	0.13	8979	80.30	11182
Wharton	6234	69.11	2775	30.76	11	0.12	3459	38.35	9020
Wheeler	1440	55.81	1138	44.11	2	0.08	302	11.70	2580
Wichita	19131	68.99	8585	30.96	14	0.05	10546	38.03	27730
Wilbarger	3200	67.48	1539	32.45	3	0.06	1661	35.03	4742
Willacy	2152	63.52	1230	36.30	6	0.18	922	27.22	3388
Williamson	7430	80.74	1766	19.19	6	0.07	5664	61.55	9202
Wilson	3472	82.77	718	17.12	5	0.12	2754	65.65	4195
Winkler	2059	55.97	1617	43.95	3	0.08	442	12.02	3679
Wise	3852	73.50	1386	26.45	3	0.06	2466	47.05	5241
Wood	3528	62.93	2068	36.89	10	0.18	1460	26.04	5606
Yoakum	1415	62.06	859	37.68	6	0.26	556	24.38	2280
Young	3395	67.95	1600	32.03	1	0.02	1795	35.92	4996
Zapata	1009	87.97	135	11.77	3	0.26	874	76.20	1147
Zavala	1784	74.80	598	25.07	3	0.13	1186	49.73	2385
Totals	1663185	63.32	958566	36.49	5060	0.19	704619	26.83	2626811
