McIntosh	119	75.32	39	24.68	80	50.63	158
Meriwether	1059	85.06	186	14.94	873	70.12	1245
Miller	155	83.78	30	16.22	125	67.57	185
Milton	278	54.62	231	45.38	47	9.23	509
Mitchell	930	86.59	144	13.41	786	73.18	1074
Monroe	837	90.98	83	9.02	754	81.96	920
Montgomery	169	53.31	148	46.69	21	6.62	317
Morgan	450	71.88	176	28.12	274	43.77	626
Murray	728	46.11	851	53.89	-123	-7.79	1579
Muscogee	1372	93.14	101	6.86	1271	86.29	1473
Newton	753	68.33	349	31.67	404	36.66	1102
Oconee	341	75.95	108	24.05	233	51.89	449
Oglethorpe	844	95.26	42	4.74	802	90.52	886
Paulding	340	26.28	954	73.72	-614	-47.45	1294
Pickens	437	34.49	830	65.51	-393	-31.02	1267
Pierce	407	76.94	122	23.06	285	53.88	529
Pike	1277	82.02	280	17.98	997	64.03	1557
Polk	658	39.59	1004	60.41	-346	-20.82	1662
Pulaski	338	85.57	57	14.43	281	71.14	395
Putnam	420	98.82	5	1.18	415	97.65	425
Quitman	135	97.12	4	2.88	131	94.24	139
Rabun	312	67.97	147	32.03	165	35.95	459
Randolph	534	91.28	51	8.72	483	82.56	585
Richmond	2656	83.86	511	16.14	2145	67.73	3167
Rockdale	488	70.83	201	29.17	287	41.65	689
Schley	235	81.60	53	18.40	182	63.19	288
Screven	639	71.08	260	28.92	379	42.16	899
Spalding	830	82.10	181	17.90	649	64.19	1011
Stephens	415	62.22	252	37.78	163	24.44	667
Stewart	344	91.73	31	8.27	313	83.47	375
Sumter	1076	78.43	296	21.57	780	56.85	1372
Talbot	379	89.81	43	10.19	336	79.62	422
Taliaferro	330	96.49	12	3.51	318	92.98	342
Tattnall	447	59.76	301	40.24	146	19.52	748
Taylor	491	69.94	211	30.06	280	39.89	702
Telfair	1069	96.65	37	3.35	1032	93.31	1106
Terrell	500	91.24	48	8.76	452	82.48	548
Thomas	1130	87.06	168	12.94	962	74.11	1298
Tift	576	78.90	154	21.10	422	57.81	730
Toombs	397	61.74	246	38.26	151	23.48	643
Towns	256	39.14	398	60.86	-142	-21.71	654
Treutlen	263	71.08	107	28.92	156	42.16	370
Troup	1451	80.93	342	19.07	1109	61.85	1793
Turner	393	68.35	182	31.65	211	36.70	575
Twiggs	273	86.12	44	13.88	229	72.24	317
Union	469	45.49	562	54.51	-93	-9.02	1031
Upson	957	84.92	170	15.08	787	69.83	1127
Walker	1347	55.75	1069	44.25	278	11.51	2416
Walton	1189	90.63	123	9.38	1066	81.25	1312
Ware	901	80.73	215	19.27	686	61.47	1116
Warren	402	82.89	83	17.11	319	65.77	485
Washington	1134	90.58	118	9.42	1016	81.15	1252
Wayne	407	94.21	25	5.79	382	88.43	432
Webster	185	88.52	24	11.48	161	77.03	209
Wheeler	350	77.61	101	22.39	249	55.21	451
White	209	44.19	264	55.81	-55	-11.63	473
Whitfield	762	41.53	1073	58.47	-311	-16.95	1835
Wilcox	481	81.94	106	18.06	375	63.88	587
Wilkes	876	98.65	12	1.35	864	97.30	888
Wilkinson	256	87.37	37	12.63	219	74.74	293
Worth	626	74.52	214	25.48	412	49.05	840
Echols	N/A	N/A	N/A	N/A	N/A	N/A	N/A
Totals	107162	72.06	41089	27.63	66073	44.43	148716
