Dodge	1725	69.75	210	8.49	532	21.51	2	0.08	4	0.16	2473
Dooly	577	88.50	22	3.37	51	7.82	1	0.15	1	0.15	652
Dougherty	2517	64.19	614	15.66	768	19.59	18	0.46	4	0.10	3921
Douglas	1336	39.93	1019	30.45	987	29.50	2	0.06	2	0.06	3346
Early	1110	82.04	94	6.95	148	10.94	0	0.00	1	0.07	1353
Echols	332	53.29	32	5.14	258	41.41	1	0.16	0	0.00	623
Effingham	347	26.84	160	12.37	779	60.25	4	0.31	3	0.23	1293
Elbert	1617	76.17	152	7.16	350	16.49	1	0.05	3	0.14	2123
Emanuel	1436	59.88	241	10.05	717	29.90	3	0.13	1	0.04	2398
Evans	953	67.97	118	8.42	327	23.32	0	0.00	4	0.29	1402
Fannin	1998	41.03	2789	57.27	82	1.68	0	0.00	1	0.02	4870
Fayette	825	72.12	54	4.72	263	22.99	0	0.00	2	0.17	1144
Floyd	5247	68.94	1689	22.19	653	8.58	17	0.22	5	0.07	7611
Forsyth	1813	68.11	573	21.53	252	9.47	3	0.11	21	0.79	2662
Franklin	1036	77.95	138	10.38	154	11.59	1	0.08	0	0.00	1329
Fulton	29318	57.43	14976	29.33	5980	11.71	568	1.11	212	0.42	51054
Gilmer	1275	50.20	1203	47.36	59	2.32	1	0.04	2	0.08	2540
Glascock	123	24.40	13	2.58	365	72.42	3	0.60	0	0.00	504
Glynn	2444	53.36	1090	23.80	992	21.66	50	1.09	4	0.09	4580
Gordon	1523	73.75	377	18.26	157	7.60	1	0.05	7	0.34	2065
Grady	1516	69.54	244	11.19	416	19.08	1	0.05	3	0.14	2180
Greene	1213	76.29	92	5.79	282	17.74	1	0.06	2	0.13	1590
Gwinnett	2832	75.99	413	11.08	471	12.64	4	0.11	7	0.19	3727
Habersham	1477	71.32	368	17.77	212	10.24	10	0.48	4	0.19	2071
Hall	3093	74.37	606	14.57	449	10.80	4	0.10	7	0.17	4159
Hancock	441	57.12	111	14.38	219	28.37	1	0.13	0	0.00	772
Haralson	2263	63.51	831	23.32	457	12.83	7	0.20	5	0.14	3563
Harris	759	66.75	138	12.14	238	20.93	1	0.09	1	0.09	1137
Hart	1363	89.08	78	5.10	87	5.69	0	0.00	2	0.13	1530
Heard	670	83.75	77	9.63	53	6.63	0	0.00	0	0.00	800
Henry	1400	75.84	229	12.41	213	11.54	3	0.16	1	0.05	1846
Houston	1437	69.35	204	9.85	424	20.46	4	0.19	3	0.14	2072
Irwin	946	69.82	146	10.77	256	18.89	6	0.44	1	0.07	1355
Jackson	1866	83.98	145	6.53	211	9.50	0	0.00	0	0.00	2222
Jasper	562	64.97	87	10.06	215	24.86	1	0.12	0	0.00	865
Jeff_Davis	611	67.51	70	7.73	211	23.31	9	0.99	4	0.44	905
Jefferson	544	31.70	137	7.98	1031	60.08	2	0.12	2	0.12	1716
Jenkins	595	61.40	98	10.11	275	28.38	1	0.10	0	0.00	969
Johnson	685	54.54	67	5.33	503	40.05	0	0.00	1	0.08	1256
Jones	588	52.78	103	9.25	423	37.97	0	0.00	0	0.00	1114
Lamar	909	71.63	164	12.92	191	15.05	0	0.00	5	0.39	1269
Lanier	486	71.47	92	13.53	100	14.71	1	0.15	1	0.15	680
Laurens	2325	61.12	268	7.05	1211	31.83	0	0.00	0	0.00	3804
Lee	215	45.94	36	7.69	216	46.15	1	0.21	0	0.00	468
Liberty	820	67.66	121	9.98	269	22.19	2	0.17	0	0.00	1212
Lincoln	99	13.58	32	4.39	596	81.76	1	0.14	1	0.14	729
Long	337	65.69	25	4.87	151	29.43	0	0.00	0	0.00	513
Lowndes	1867	47.17	634	16.02	1448	36.58	5	0.13	4	0.10	3958
Lumpkin	547	74.02	142	19.22	41	5.55	5	0.68	4	0.54	739
Macon	675	57.11	127	10.74	379	32.06	1	0.08	0	0.00	1182
Madison	1160	80.61	62	4.31	214	14.87	2	0.14	1	0.07	1439
Marion	283	52.31	45	8.32	212	39.19	1	0.18	0	0.00	541
McDuffie	182	12.13	51	3.40	1260	84.00	2	0.13	5	0.33	1500
McIntosh	425	48.85	233	26.78	201	23.10	11	1.26	0	0.00	870
Meriwether	1967	81.65	204	8.47	237	9.84	1	0.04	0	0.00	2409
Miller	723	83.97	32	3.72	94	10.92	6	0.70	6	0.70	861
Mitchell	1453	70.30	152	7.35	457	22.11	3	0.15	2	0.10	2067
Monroe	881	62.04	169	11.90	368	25.92	1	0.07	1	0.07	1420
Montgomery	1048	61.90	117	6.91	520	30.71	5	0.30	3	0.18	1693
Morgan	1147	81.58	115	8.18	138	9.82	4	0.28	2	0.14	1406
Murray	1653	68.19	616	25.41	147	6.06	7	0.29	1	0.04	2424
Muscogee	5920	58.02	2443	23.94	1802	17.66	31	0.30	7	0.07	10203
Newton	2113	84.52	243	9.72	143	5.72	0	0.00	1	0.04	2500
Oconee	579	61.93	94	10.05	254	27.17	0	0.00	8	0.86	935
Oglethorpe	819	73.26	62	5.55	237	21.20	0	0.00	0	0.00	1118
Paulding	981	67.38	333	22.87	139	9.55	0	0.00	3	0.21	1456
Peach	642	53.81	166	13.91	372	31.18	11	0.92	2	0.17	1193
Pickens	1239	45.52	1255	46.11	225	8.27	3	0.11	0	0.00	2722
Pierce	908	59.97	108	7.13	492	32.50	3	0.20	3	0.20	1514
Pike	256	54.24	72	15.25	142	30.08	0	0.00	2	0.42	472
Polk	2918	78.74	491	13.25	277	7.47	19	0.51	1	0.03	3706
Pulaski	567	71.41	64	8.06	161	20.28	2	0.25	0	0.00	794
Putnam	609	71.31	110	12.88	132	15.46	3	0.35	0	0.00	854
Quitman	246	68.14	19	5.26	93	25.76	3	0.83	0	0.00	361
Rabun	747	77.09	165	17.03	54	5.57	2	0.21	1	0.10	969
Randolph	575	59.28	134	13.81	259	26.70	2	0.21	0	0.00	970
Richmond	2450	19.07	1528	11.89	8814	68.61	31	0.24	23	0.18	12846
Rockdale	1209	81.63	126	8.51	140	9.45	1	0.07	5	0.34	1481
Schley	257	68.53	43	11.47	74	19.73	0	0.00	1	0.27	375
Screven	838	55.39	172	11.37	502	33.18	0	0.00	1	0.07	1513
Seminole	722	80.31	105	11.68	71	7.90	0	0.00	1	0.11	899
Spalding	3441	74.38	506	10.94	671	14.50	2	0.04	6	0.13	4626
Stephens	912	68.93	278	21.01	130	9.83	0	0.00	3	0.23	1323
Stewart	276	46.94	46	7.82	265	45.07	1	0.17	0	0.00	588
Sumter	1018	47.48	256	11.94	858	40.02	2	0.09	10	0.47	2144
Talbot	582	71.67	92	11.33	135	16.63	1	0.12	2	0.25	812
Taliaferro	504	84.14	21	3.51	73	12.19	0	0.00	1	0.17	599
Tattnall	1071	57.46	216	11.59	567	30.42	5	0.27	5	0.27	1864
Taylor	638	57.95	99	8.99	360	32.70	3	0.27	1	0.09	1101
Telfair	712	63.18	75	6.65	339	30.08	0	0.00	1	0.09	1127
Terrell	608	63.93	100	10.52	242	25.45	0	0.00	1	0.11	951
Thomas	1429	38.97	925	25.22	1295	35.31	8	0.22	10	0.27	3667
Tift	3158	68.00	637	13.72	829	17.85	5	0.11	15	0.32	4644
Toombs	1161	57.59	193	9.57	656	32.54	1	0.05	5	0.25	2016
Towns	516	62.62	302	36.65	6	0.73	0	0.00	0	0.00	824
Treutlen	413	61.37	26	3.86	216	32.10	1	0.15	17	2.53	673
Troup	3896	75.37	536	10.37	731	14.14	4	0.08	2	0.04	5169
Turner	774	67.72	147	12.86	222	19.42	0	0.00	0	0.00	1143
Twiggs	359	44.05	52	6.38	401	49.20	1	0.12	2	0.25	815
Union	1420	51.12	1274	45.86	75	2.70	2	0.07	7	0.25	2778
Upson	2432	81.26	262	8.75	293	9.79	1	0.03	5	0.17	2993
Walker	3418	69.83	980	20.02	477	9.74	7	0.14	13	0.27	4895
Walton	2440	84.99	164	5.71	262	9.13	3	0.10	2	0.07	2871
Ware	2611	56.15	655	14.09	1374	29.55	6	0.13	4	0.09	4650
Warren	256	31.45	33	4.05	525	64.50	0	0.00	0	0.00	814
Washington	1169	84.77	204	14.79	2	0.15	4	0.29	0	0.00	1379
Wayne	1277	72.89	190	10.84	278	15.87	2	0.11	5	0.29	1752
Webster	118	37.58	79	25.16	117	37.26	0	0.00	0	0.00	314
Wheeler	560	63.28	39	4.41	286	32.32	0	0.00	0	0.00	885
White	497	78.89	59	9.37	72	11.43	0	0.00	2	0.32	630
Whitfield	3419	63.42	1249	23.17	621	11.52	94	1.74	8	0.15	5391
Wilcox	791	70.94	75	6.73	247	22.15	1	0.09	1	0.09	1115
Wilkes	771	63.61	95	7.84	345	28.47	1	0.08	0	0.00	1212
Wilkinson	501	45.59	96	8.74	500	45.50	1	0.09	1	0.09	1099
Worth	1159	77.06	124	8.24	216	14.36	3	0.20	2	0.13	1504
Totals	254646	60.80	76691	18.31	85135	20.33	1636	0.39	736	0.18	418844
